run_key,seed,epoch,metric,value
no_gate_config1_L8,113,3,train_loss_no_gate,4.0318278637477905
no_gate_config1_L8,113,4,train_loss_no_gate,3.717691772191201
no_gate_config1_L8,113,5,train_loss_no_gate,3.4445469871921053
no_gate_config1_L8,113,0,val_loss_no_gate,5.341944862220247
no_gate_config1_L8,113,1,val_loss_no_gate,4.967010289935742
no_gate_config1_L8,113,2,val_loss_no_gate,4.838861057313822
no_gate_config1_L8,113,3,val_loss_no_gate,4.815562934188519
no_gate_config1_L8,113,4,val_loss_no_gate,4.852251156912011
no_gate_config1_L8,113,5,val_loss_no_gate,4.920662095991232
no_gate_config1_L8,113,0,train_ppl_no_gate,364.74928816451063
no_gate_config1_L8,113,1,train_ppl_no_gate,136.90989867966954
no_gate_config1_L8,113,2,train_ppl_no_gate,82.56491624034784
no_gate_config1_L8,113,3,train_ppl_no_gate,56.36384257077309
no_gate_config1_L8,113,4,train_ppl_no_gate,41.1692563286912
no_gate_config1_L8,113,5,train_ppl_no_gate,31.329087753484753
no_gate_config1_L8,113,0,val_ppl_no_gate,208.91863338607672
no_gate_config1_L8,113,1,val_ppl_no_gate,143.5969317777634
no_gate_config1_L8,113,2,val_ppl_no_gate,126.32539238322059
no_gate_config1_L8,113,3,val_ppl_no_gate,123.41626799552854
no_gate_config1_L8,113,4,val_ppl_no_gate,128.0282774260541
no_gate_config1_L8,113,5,val_ppl_no_gate,137.09335210306975
no_gate_config1_L8,192,0,train_loss_no_gate,5.902524251553972
no_gate_config1_L8,192,1,train_loss_no_gate,4.924049284751132
no_gate_config1_L8,192,2,train_loss_no_gate,4.419197468813193
no_gate_config1_L8,192,3,train_loss_no_gate,4.040846121008113
no_gate_config1_L8,192,4,train_loss_no_gate,3.726851691381406
no_gate_config1_L8,192,5,train_loss_no_gate,3.456748540371151
no_gate_config1_L8,192,0,val_loss_no_gate,5.324879719039141
no_gate_config1_L8,192,1,val_loss_no_gate,4.95607548750053
no_gate_config1_L8,192,2,val_loss_no_gate,4.823673992843951
no_gate_config1_L8,192,3,val_loss_no_gate,4.799565225839615
no_gate_config1_L8,192,4,val_loss_no_gate,4.826442411390402
no_gate_config1_L8,192,5,val_loss_no_gate,4.915194016391948
no_gate_config1_L8,192,0,train_ppl_no_gate,365.960078221264
no_gate_config1_L8,192,1,train_ppl_no_gate,137.55850049234584
no_gate_config1_L8,192,2,train_ppl_no_gate,83.02962475002222
no_gate_config1_L8,192,3,train_ppl_no_gate,56.8744451152486
no_gate_config1_L8,192,4,train_ppl_no_gate,41.54809581045662
no_gate_config1_L8,192,5,train_ppl_no_gate,31.71369290225901
no_gate_config1_L8,192,0,val_ppl_no_gate,205.38365523563215
no_gate_config1_L8,192,1,val_ppl_no_gate,142.03528142799559
no_gate_config1_L8,192,2,val_ppl_no_gate,124.4213753160568
no_gate_config1_L8,192,3,val_ppl_no_gate,121.45759941178619
no_gate_config1_L8,192,4,val_ppl_no_gate,124.76630299084484
no_gate_config1_L8,192,5,val_ppl_no_gate,136.34576054904153
no_gate_config2_L8,42,0,train_loss_no_gate,5.8804681455179795
no_gate_config2_L8,42,1,train_loss_no_gate,4.8923272288451765
no_gate_config2_L8,42,2,train_loss_no_gate,4.390449821822724
no_gate_config2_L8,42,3,train_loss_no_gate,4.008309910863133
no_gate_config2_L8,42,4,train_loss_no_gate,3.6883517155202767
no_gate_config2_L8,42,5,train_loss_no_gate,3.4103446784666027
no_gate_config2_L8,42,0,val_loss_no_gate,5.29810371843435
no_gate_config2_L8,42,1,val_loss_no_gate,4.945880734314353
no_gate_config2_L8,42,2,val_loss_no_gate,4.827258980880349
no_gate_config2_L8,42,3,val_loss_no_gate,4.802949486142498
no_gate_config2_L8,42,4,val_loss_no_gate,4.847802833985474
no_gate_config2_L8,42,5,val_loss_no_gate,4.930526191905393
no_gate_config2_L8,42,0,train_ppl_no_gate,357.97678771654654
no_gate_config2_L8,42,1,train_ppl_no_gate,133.26334776122982
no_gate_config2_L8,42,2,train_ppl_no_gate,80.67670096032941
no_gate_config2_L8,42,3,train_ppl_no_gate,55.053746153036236
no_gate_config2_L8,42,4,train_ppl_no_gate,39.97889602543435
no_gate_config2_L8,42,5,train_ppl_no_gate,30.27567783539396
no_gate_config2_L8,42,0,val_ppl_no_gate,199.95727494148917
no_gate_config2_L8,42,1,val_ppl_no_gate,140.5946228470785
no_gate_config2_L8,42,2,val_ppl_no_gate,124.86822495476036
no_gate_config2_L8,42,3,val_ppl_no_gate,121.86933986942253
no_gate_config2_L8,42,4,val_ppl_no_gate,127.4600311129039
no_gate_config2_L8,42,5,val_ppl_no_gate,138.45234567970263
no_gate_config2_L8,113,0,train_loss_no_gate,5.87691247791557
no_gate_config2_L8,113,1,train_loss_no_gate,4.890401795127635
no_gate_config2_L8,113,2,train_loss_no_gate,4.385778504534293
no_gate_config2_L8,113,3,train_loss_no_gate,4.0008617501895305
no_gate_config2_L8,113,4,train_loss_no_gate,3.68138697149895
no_gate_config2_L8,113,5,train_loss_no_gate,3.4003341051481537
no_gate_config2_L8,113,0,val_loss_no_gate,5.3074535535553755
no_gate_config2_L8,113,1,val_loss_no_gate,4.957701098110716
no_gate_config2_L8,113,2,val_loss_no_gate,4.840350545058816
no_gate_config2_L8,113,3,val_loss_no_gate,4.8123797552060275
no_gate_config2_L8,113,4,val_loss_no_gate,4.869264222807804
no_gate_config2_L8,113,5,val_loss_no_gate,4.931722168195045
no_gate_config2_L8,113,0,train_ppl_no_gate,356.7062014798513
no_gate_config2_L8,113,1,train_ppl_no_gate,133.00700488294328
no_gate_config2_L8,113,2,train_ppl_no_gate,80.30071335476919
no_gate_config2_L8,113,3,train_ppl_no_gate,54.64522027776651
no_gate_config2_L8,113,4,train_ppl_no_gate,39.70142064250832
no_gate_config2_L8,113,5,train_ppl_no_gate,29.97411288005897
no_gate_config2_L8,113,0,val_ppl_no_gate,201.8356098708287
no_gate_config2_L8,113,1,val_ppl_no_gate,142.26636326215817
no_gate_config2_L8,113,2,val_ppl_no_gate,126.51369270775666
no_gate_config2_L8,113,3,val_ppl_no_gate,123.02403652782432
no_gate_config2_L8,113,4,val_ppl_no_gate,130.22506500528223
no_gate_config2_L8,113,5,val_ppl_no_gate,138.61803046016766
no_gate_config2_L8,192,0,train_loss_no_gate,5.882441535339517
no_gate_config2_L8,192,1,train_loss_no_gate,4.895528898400776
no_gate_config2_L8,192,2,train_loss_no_gate,4.392007187008858
no_gate_config2_L8,192,3,train_loss_no_gate,4.011602024279409
no_gate_config2_L8,192,4,train_loss_no_gate,3.69443811400462
no_gate_config2_L8,192,5,train_loss_no_gate,3.416697355523958
no_gate_config2_L8,192,0,val_loss_no_gate,5.296035318051354
no_gate_config2_L8,192,1,val_loss_no_gate,4.940337240695953
no_gate_config2_L8,192,2,val_loss_no_gate,4.820260164091143
no_gate_config2_L8,192,3,val_loss_no_gate,4.792329175492465
no_gate_config2_L8,192,4,val_loss_no_gate,4.837512399685585
no_gate_config2_L8,192,5,val_loss_no_gate,4.935034193224826
no_gate_config2_L8,192,0,train_ppl_no_gate,358.68391295316735
no_gate_config2_L8,192,1,train_ppl_no_gate,133.69069671464942
no_gate_config2_L8,192,2,train_ppl_no_gate,80.80244193262932
no_gate_config2_L8,192,3,train_ppl_no_gate,55.23528799356462
no_gate_config2_L8,192,4,train_ppl_no_gate,40.22296551625169
no_gate_config2_L8,192,5,train_ppl_no_gate,30.468621645354464
no_gate_config2_L8,192,0,val_ppl_no_gate,199.54411067927924
no_gate_config2_L8,192,1,val_ppl_no_gate,139.8173937252569
no_gate_config2_L8,192,2,val_ppl_no_gate,123.99734624067446
no_gate_config2_L8,192,3,val_ppl_no_gate,120.5818982372961
no_gate_config2_L8,192,4,val_ppl_no_gate,126.15513751271398
no_gate_config2_L8,192,5,val_ppl_no_gate,139.0778979726098
no_gate_config3_L8,42,0,train_loss_no_gate,5.945456757888955
no_gate_config3_L8,42,1,train_loss_no_gate,4.929482555995553
no_gate_config3_L8,42,2,train_loss_no_gate,4.434862918520378
no_gate_config3_L8,42,3,train_loss_no_gate,4.067516021430492
no_gate_config3_L8,42,4,train_loss_no_gate,3.7598862241385347
no_gate_config3_L8,42,5,train_loss_no_gate,3.4900864500362996
no_gate_config3_L8,42,0,val_loss_no_gate,5.321285915576805
no_gate_config3_L8,42,1,val_loss_no_gate,4.958757413645922
no_gate_config3_L8,42,2,val_loss_no_gate,4.8300043960749095
no_gate_config3_L8,42,3,val_loss_no_gate,4.802764247029515
no_gate_config3_L8,42,4,val_loss_no_gate,4.820523991423138
no_gate_config3_L8,42,5,val_loss_no_gate,4.904230882555751
no_gate_config3_L8,42,0,train_ppl_no_gate,382.01380927546535
no_gate_config3_L8,42,1,train_ppl_no_gate,138.30792721320657
no_gate_config3_L8,42,2,train_ppl_no_gate,84.34056256670986
no_gate_config3_L8,42,3,train_ppl_no_gate,58.411688854840136
no_gate_config3_L8,42,4,train_ppl_no_gate,42.94353976257071
no_gate_config3_L8,42,5,train_ppl_no_gate,32.78878217511941
no_gate_config3_L8,42,0,val_ppl_no_gate,204.64687146536073
no_gate_config3_L8,42,1,val_ppl_no_gate,142.41672083034604
no_gate_config3_L8,42,2,val_ppl_no_gate,125.21151109273761
no_gate_config3_L8,42,3,val_ppl_no_gate,121.84676699175978
no_gate_config3_L8,42,4,val_ppl_no_gate,124.0300644454962
no_gate_config3_L8,42,5,val_ppl_no_gate,134.85914758625663
no_gate_config3_L8,113,0,train_loss_no_gate,5.949908201219672
no_gate_config3_L8,113,1,train_loss_no_gate,4.93279417477927
no_gate_config3_L8,113,2,train_loss_no_gate,4.4385591420834345
no_gate_config3_L8,113,3,train_loss_no_gate,4.072011607935873
no_gate_config3_L8,113,4,train_loss_no_gate,3.768769462103561
no_gate_config3_L8,113,5,train_loss_no_gate,3.5004879257689088
no_gate_config3_L8,113,0,val_loss_no_gate,5.325023530903509
no_gate_config3_L8,113,1,val_loss_no_gate,4.966671157691438
no_gate_config3_L8,113,2,val_loss_no_gate,4.845244628898168
no_gate_config3_L8,113,3,val_loss_no_gate,4.805090464777866
no_gate_config3_L8,113,4,val_loss_no_gate,4.826954120296543
no_gate_config3_L8,113,5,val_loss_no_gate,4.891408345456851
no_gate_config3_L8,113,0,train_ppl_no_gate,383.71811258953744
no_gate_config3_L8,113,1,train_ppl_no_gate,138.76670957977228
no_gate_config3_L8,113,2,train_ppl_no_gate,84.6528809851629
no_gate_config3_L8,113,3,train_ppl_no_gate,58.674874799347336
no_gate_config3_L8,113,4,train_ppl_no_gate,43.32671685221064
no_gate_config3_L8,113,5,train_ppl_no_gate,33.13161378361681
no_gate_config3_L8,113,0,val_ppl_no_gate,205.41319396596137
no_gate_config3_L8,113,1,val_ppl_no_gate,143.54824168467138
no_gate_config3_L8,113,2,val_ppl_no_gate,127.13437893301453
no_gate_config3_L8,113,3,val_ppl_no_gate,122.13053903353085
no_gate_config3_L8,113,4,val_ppl_no_gate,124.83016335683712
no_gate_config3_L8,113,5,val_ppl_no_gate,133.14095052770386
no_gate_config3_L8,192,0,train_loss_no_gate,5.948502009197817
no_gate_config3_L8,192,1,train_loss_no_gate,4.936480658791833
no_gate_config3_L8,192,2,train_loss_no_gate,4.442158653195632
no_gate_config3_L8,192,3,train_loss_no_gate,4.0741081356497135
no_gate_config3_L8,192,4,train_loss_no_gate,3.7682900863178705
no_gate_config3_L8,192,5,train_loss_no_gate,3.499362806773792
no_gate_config3_L8,192,0,val_loss_no_gate,5.314591342109745
no_gate_config3_L8,192,1,val_loss_no_gate,4.958534616534993
no_gate_config3_L8,192,2,val_loss_no_gate,4.822694238969835
no_gate_config3_L8,192,3,val_loss_no_gate,4.789199665441352
no_gate_config3_L8,192,4,val_loss_no_gate,4.817949818352521
no_gate_config3_L8,192,5,val_loss_no_gate,4.899668363191314
no_gate_config3_L8,192,0,train_ppl_no_gate,383.1789104407033
no_gate_config3_L8,192,1,train_ppl_no_gate,139.27921492707955
no_gate_config3_L8,192,2,train_ppl_no_gate,84.95813903122387
no_gate_config3_L8,192,3,train_ppl_no_gate,58.79801734124086
no_gate_config3_L8,192,4,train_ppl_no_gate,43.30595205074738
no_gate_config3_L8,192,5,train_ppl_no_gate,33.094357738282305
no_gate_config3_L8,192,0,val_ppl_no_gate,203.28142359471298
no_gate_config3_L8,192,1,val_ppl_no_gate,142.3849943308145
no_gate_config3_L8,192,2,val_ppl_no_gate,124.29953268920745
no_gate_config3_L8,192,3,val_ppl_no_gate,120.20512583878806
no_gate_config3_L8,192,4,val_ppl_no_gate,123.71120017563803
no_gate_config3_L8,192,5,val_ppl_no_gate,134.24525163493988
gate_config1_L8,42,0,train_loss,5.854176132608268
gate_config1_L8,42,1,train_loss,4.856344093963251
gate_config1_L8,42,2,train_loss,4.372673252755303
gate_config1_L8,42,3,train_loss,4.015729684698379
gate_config1_L8,42,4,train_loss,3.7205502691410355
gate_config1_L8,42,5,train_loss,3.4619632781309595
gate_config1_L8,42,0,val_loss,5.278770529617698
gate_config1_L8,42,1,val_loss,4.929737920478239
gate_config1_L8,42,2,val_loss,4.822214685254178
gate_config1_L8,42,3,val_loss,4.7958529652175255
gate_config1_L8,42,4,val_loss,4.821520315388502
gate_config1_L8,42,5,val_loss,4.902138144282971
gate_config1_L8,42,0,train_ppl,348.6875094154417
gate_config1_L8,42,1,train_ppl,128.55336294429895
gate_config1_L8,42,2,train_ppl,79.25521799160897
gate_config1_L8,42,3,train_ppl,55.46375169145528
gate_config1_L8,42,4,train_ppl,41.28710687980772
gate_config1_L8,42,5,train_ppl,31.879503447648283
gate_config1_L8,42,0,val_ppl,196.12859276136982
gate_config1_L8,42,1,val_ppl,138.34325065547506
gate_config1_L8,42,2,val_ppl,124.23993867685894
gate_config1_L8,42,3,val_ppl,121.00755300984046
gate_config1_L8,42,4,val_ppl,124.15370015150991
gate_config1_L8,42,5,val_ppl,134.5772177921974
gate_config1_L8,113,0,train_loss,5.846210561818996
gate_config1_L8,113,1,train_loss,4.8547424919019315
gate_config1_L8,113,2,train_loss,4.375501947887873
gate_config1_L8,113,3,train_loss,4.024631999559322
gate_config1_L8,113,4,train_loss,3.73708084516101
gate_config1_L8,113,5,train_loss,3.4840311754052924
gate_config1_L8,113,0,val_loss,5.268427461890851
gate_config1_L8,113,1,val_loss,4.937628272226301
gate_config1_L8,113,2,val_loss,4.829171328221337
gate_config1_L8,113,3,val_loss,4.7996662531868886
gate_config1_L8,113,4,val_loss,4.8370072073855646
gate_config1_L8,113,5,val_loss,4.900746094978462
gate_config1_L8,113,0,train_ppl,345.92104722877644
gate_config1_L8,113,1,train_ppl,128.34763640322015
gate_config1_L8,113,2,train_ppl,79.47972422111279
gate_config1_L8,113,3,train_ppl,55.959711793426
gate_config1_L8,113,4,train_ppl,41.975278807162034
gate_config1_L8,113,5,train_ppl,32.59083700524242
gate_config1_L8,113,0,val_ppl,194.11047619276005
gate_config1_L8,113,1,val_ppl,139.43914537688585
gate_config1_L8,113,2,val_ppl,125.10724484440892
gate_config1_L8,113,3,val_ppl,121.46987057071188
gate_config1_L8,113,4,val_ppl,126.0914210045343
gate_config1_L8,113,5,val_ppl,134.39001000123557
gate_config1_L8,192,0,train_loss,5.85445365158178
gate_config1_L8,192,1,train_loss,4.862106213882818
gate_config1_L8,192,2,train_loss,4.379452289161035
gate_config1_L8,192,3,train_loss,4.026906363539776
gate_config1_L8,192,4,train_loss,3.736049970454079
gate_config1_L8,192,5,train_loss,3.4811466053380804
gate_config1_L8,192,0,val_loss,5.268007154181852
gate_config1_L8,192,1,val_loss,4.927111483226388
gate_config1_L8,192,2,val_loss,4.811230739294472
gate_config1_L8,192,3,val_loss,4.786945622856334
gate_config1_L8,192,4,val_loss,4.8198678629883265
gate_config1_L8,192,5,val_loss,4.896195506140337
gate_config1_L8,192,0,train_ppl,348.784290243768
gate_config1_L8,192,1,train_ppl,129.29624105861734
gate_config1_L8,192,2,train_ppl,79.79431722183348
gate_config1_L8,192,3,train_ppl,56.08712938835504
gate_config1_L8,192,4,train_ppl,41.9320298498815
gate_config1_L8,192,5,train_ppl,32.49696191208614
gate_config1_L8,192,0,val_ppl,194.0289072064565
gate_config1_L8,192,1,val_ppl,137.98037752875697
gate_config1_L8,192,2,val_ppl,122.88276113173217
gate_config1_L8,192,3,val_ppl,119.9344835004758
gate_config1_L8,192,4,val_ppl,123.94871148535577
gate_config1_L8,192,5,val_ppl,133.7798456781801
gate_config2_L8,42,0,train_loss,5.832644782581572
gate_config2_L8,42,1,train_loss,4.807765682117414
gate_config2_L8,42,2,train_loss,4.3075233264747315
gate_config2_L8,42,3,train_loss,3.9369354298559287
gate_config2_L8,42,4,train_loss,3.6314915842929127
gate_config2_L8,42,5,train_loss,3.3621023395809075
gate_config2_L8,42,0,val_loss,5.238942591820733
gate_config2_L8,42,1,val_loss,4.889434957908372
gate_config2_L8,42,2,val_loss,4.791558953665071
gate_config2_L8,42,3,val_loss,4.7890603188741006
gate_config2_L8,42,4,val_loss,4.831304061210762
gate_config2_L8,42,5,val_loss,4.929186911906227
gate_config2_L8,42,0,train_ppl,341.260045210965
gate_config2_L8,42,1,train_ppl,122.45770219039701
gate_config2_L8,42,2,train_ppl,74.25635226951086
gate_config2_L8,42,3,train_ppl,51.26126659488742
gate_config2_L8,42,4,train_ppl,37.76911043513978
gate_config2_L8,42,5,train_ppl,28.84977920102808
gate_config2_L8,42,0,val_ppl,188.47070653618954
gate_config2_L8,42,1,val_ppl,132.87847090592876
gate_config2_L8,42,2,val_ppl,120.48905918520698
gate_config2_L8,42,3,val_ppl,120.18837683412168
gate_config2_L8,42,4,val_ppl,125.37434992336641
gate_config2_L8,42,5,val_ppl,138.26704333585516
gate_config2_L8,113,0,train_loss,5.823487672512814
gate_config2_L8,113,1,train_loss,4.805963213792292
gate_config2_L8,113,2,train_loss,4.310152104976824
gate_config2_L8,113,3,train_loss,3.9446804748248248
gate_config2_L8,113,4,train_loss,3.6442409832093676
gate_config2_L8,113,5,train_loss,3.3766620871374164
gate_config2_L8,113,0,val_loss,5.235015698408676
gate_config2_L8,113,1,val_loss,4.901272515119133
gate_config2_L8,113,2,val_loss,4.803928198450703
gate_config2_L8,113,3,val_loss,4.791222693556446
gate_config2_L8,113,4,val_loss,4.848518407950967
gate_config2_L8,113,5,val_loss,4.9382538704548855
gate_config2_L8,113,0,train_ppl,338.14935362414207
gate_config2_L8,113,1,train_ppl,122.23717486749452
gate_config2_L8,113,2,train_ppl,74.45181257035891
gate_config2_L8,113,3,train_ppl,51.65982885882084
gate_config2_L8,113,4,train_ppl,38.25372660885911
gate_config2_L8,113,5,train_ppl,29.272897476315173
gate_config2_L8,113,0,val_ppl,187.7320534155629
gate_config2_L8,113,1,val_ppl,134.46077423342948
gate_config2_L8,113,2,val_ppl,121.98867327935855
gate_config2_L8,113,3,val_ppl,120.44855033221468
gate_config2_L8,113,4,val_ppl,127.55127083330018
gate_config2_L8,113,5,val_ppl,139.52640555128826
gate_config2_L8,192,0,train_loss,5.829792159088587
gate_config2_L8,192,1,train_loss,4.810175606507366
gate_config2_L8,192,2,train_loss,4.30890203153683
gate_config2_L8,192,3,train_loss,3.941440056946318
gate_config2_L8,192,4,train_loss,3.6370151704650815
gate_config2_L8,192,5,train_loss,3.3683567217598527
gate_config2_L8,192,0,val_loss,5.2197919821335095
gate_config2_L8,192,1,val_loss,4.885593193062281
gate_config2_L8,192,2,val_loss,4.782094508914624
gate_config2_L8,192,3,val_loss,4.778566562018152
gate_config2_L8,192,4,val_loss,4.832306193093122
gate_config2_L8,192,5,val_loss,4.932932224314092
gate_config2_L8,192,0,train_ppl,340.2879459645545
gate_config2_L8,192,1,train_ppl,122.75317188044863
gate_config2_L8,192,2,train_ppl,74.3588004849864
gate_config2_L8,192,3,train_ppl,51.49270035512351
gate_config2_L8,192,4,train_ppl,37.9783086014376
gate_config2_L8,192,5,train_ppl,29.030782186825274
gate_config2_L8,192,0,val_ppl,184.89571845717802
gate_config2_L8,192,1,val_ppl,132.36896240019263
gate_config2_L8,192,2,val_ppl,119.35407660370994
gate_config2_L8,192,3,val_ppl,118.93374365171087
gate_config2_L8,192,4,val_ppl,125.50005453243291
gate_config2_L8,192,5,val_ppl,138.7858675818248
gate_config3_L8,42,0,train_loss,5.936156899242078
gate_config3_L8,42,1,train_loss,4.900187442363319
gate_config3_L8,42,2,train_loss,4.390718223937487
gate_config3_L8,42,3,train_loss,4.01136224982092
gate_config3_L8,42,4,train_loss,3.6937587855983587
gate_config3_L8,42,5,train_loss,3.4125885315618274
gate_config3_L8,42,0,val_loss,5.302071634995735
gate_config3_L8,42,1,val_loss,4.927719971891177
gate_config3_L8,42,2,val_loss,4.799694921000529
gate_config3_L8,42,3,val_loss,4.776253330505501
gate_config3_L8,42,4,val_loss,4.806902690459106
gate_config3_L8,42,5,val_loss,4.901103727898355
gate_config3_L8,42,0,train_ppl,378.4776034416408
gate_config3_L8,42,1,train_ppl,134.31495363786814
gate_config3_L8,42,2,train_ppl,80.69835766370174
gate_config3_L8,42,3,train_ppl,55.222045569957395
gate_config3_L8,42,4,train_ppl,40.19565019228066
gate_config3_L8,42,5,train_ppl,30.343688283006276
gate_config3_L8,42,0,val_ppl,200.75226490817593
gate_config3_L8,42,1,val_ppl,138.0643625738292
gate_config3_L8,42,2,val_ppl,121.47335289623939
gate_config3_L8,42,3,val_ppl,118.65894033236752
gate_config3_L8,42,4,val_ppl,122.352067802265
gate_config3_L8,42,5,val_ppl,134.43808088827018
gate_config3_L8,113,0,train_loss,5.931024250842757
gate_config3_L8,113,1,train_loss,4.892409491463233
gate_config3_L8,113,2,train_loss,4.384869965835143
gate_config3_L8,113,3,train_loss,4.007629638379913
gate_config3_L8,113,4,train_loss,3.6938871996382536
gate_config3_L8,113,5,train_loss,3.4171266209776117
gate_config3_L8,113,0,val_loss,5.3092088022474515
gate_config3_L8,113,1,val_loss,4.929709170834493
gate_config3_L8,113,2,val_loss,4.802695741087703
gate_config3_L8,113,3,val_loss,4.774808113857851
gate_config3_L8,113,4,val_loss,4.824020851466615
gate_config3_L8,113,5,val_loss,4.888973936185998
gate_config3_L8,113,0,train_ppl,376.5399877798431
gate_config3_L8,113,1,train_ppl,133.2743108040257
gate_config3_L8,113,2,train_ppl,80.22779018089594
gate_config3_L8,113,3,train_ppl,55.016307340171046
gate_config3_L8,113,4,train_ppl,40.200812209538704
gate_config3_L8,113,5,train_ppl,30.48170357965761
gate_config3_L8,113,0,val_ppl,202.19019266052166
gate_config3_L8,113,1,val_ppl,138.33927339347682
gate_config3_L8,113,2,val_ppl,121.8384200501411
gate_config3_L8,113,3,val_ppl,118.48757631529851
gate_config3_L8,113,4,val_ppl,124.4645394284184
gate_config3_L8,113,5,val_ppl,132.81722516329899
gate_config3_L8,192,0,train_loss,5.9312550132557496
gate_config3_L8,192,1,train_loss,4.898225794656802
gate_config3_L8,192,2,train_loss,4.394225977740045
gate_config3_L8,192,3,train_loss,4.022285165928178
gate_config3_L8,192,4,train_loss,3.7101068979097627
gate_config3_L8,192,5,train_loss,3.4347117693494944
gate_config3_L8,192,0,val_loss,5.286709969326601
gate_config3_L8,192,1,val_loss,4.915024699801106
gate_config3_L8,192,2,val_loss,4.790797493215335
gate_config3_L8,192,3,val_loss,4.761870259955778
gate_config3_L8,192,4,val_loss,4.801276917174711
gate_config3_L8,192,5,val_loss,4.901900171223334
gate_config3_L8,192,0,train_ppl,376.6268890824028
gate_config3_L8,192,1,train_ppl,134.051733274332
gate_config3_L8,192,2,train_ppl,80.98192468554774
gate_config3_L8,192,3,train_ppl,55.82853764196004
gate_config3_L8,192,4,train_ppl,40.85817394694372
gate_config3_L8,192,5,train_ppl,31.02246965017127
gate_config3_L8,192,0,val_ppl,197.69194174419275
gate_config3_L8,192,1,val_ppl,136.32267690396677
gate_config3_L8,192,2,val_ppl,120.39734645425166
gate_config3_L8,192,3,val_ppl,116.96447543771946
gate_config3_L8,192,4,val_ppl,121.6656753623785
gate_config3_L8,192,5,val_ppl,134.54519585025272
no_gate_config1_L12,42,0,train_loss_no_gate,5.97170281132399
no_gate_config1_L12,42,1,train_loss_no_gate,5.021192698913105
no_gate_config1_L12,42,2,train_loss_no_gate,4.505660680769863
no_gate_config1_L12,42,3,train_loss_no_gate,4.103769438877954
no_gate_config1_L12,42,4,train_loss_no_gate,3.7593624540052173
no_gate_config1_L12,42,5,train_loss_no_gate,3.457749386838937
no_gate_config1_L12,42,0,val_loss_no_gate,5.402886159339194
no_gate_config1_L12,42,1,val_loss_no_gate,5.000816609899877
no_gate_config1_L12,42,2,val_loss_no_gate,4.831532178288799
no_gate_config1_L12,42,3,val_loss_no_gate,4.789647588285349
no_gate_config1_L12,42,4,val_loss_no_gate,4.802280855380882
no_gate_config1_L12,42,5,val_loss_no_gate,4.885087291062889
no_gate_config1_L12,42,0,train_ppl_no_gate,392.1728989601007
no_gate_config1_L12,42,1,train_ppl_no_gate,151.59199962796168
no_gate_config1_L12,42,2,train_ppl_no_gate,90.52813449308708
no_gate_config1_L12,42,3,train_ppl_no_gate,60.56816584007167
no_gate_config1_L12,42,4,train_ppl_no_gate,42.92105310845713
no_gate_config1_L12,42,5,train_ppl_no_gate,31.74544932878349
no_gate_config1_L12,42,0,val_ppl_no_gate,222.04635343626313
no_gate_config1_L12,42,1,val_ppl_no_gate,148.53440425583028
no_gate_config1_L12,42,2,val_ppl_no_gate,125.40295321605744
no_gate_config1_L12,42,3,val_ppl_no_gate,120.25898052108761
no_gate_config1_L12,42,4,val_ppl_no_gate,121.78788151570338
no_gate_config1_L12,42,5,val_ppl_no_gate,132.30201361364732
no_gate_config1_L12,113,0,train_loss_no_gate,5.9521187339293755
no_gate_config1_L12,113,1,train_loss_no_gate,4.998664993982194
no_gate_config1_L12,113,2,train_loss_no_gate,4.484889000149097
no_gate_config1_L12,113,3,train_loss_no_gate,4.083497020905301
no_gate_config1_L12,113,4,train_loss_no_gate,3.742460198700428
no_gate_config1_L12,113,5,train_loss_no_gate,3.439874739212505
no_gate_config1_L12,113,0,val_loss_no_gate,5.394646839570191
no_gate_config1_L12,113,1,val_loss_no_gate,4.991860206854546
no_gate_config1_L12,113,2,val_loss_no_gate,4.82852519265676
no_gate_config1_L12,113,3,val_loss_no_gate,4.783740905381865
no_gate_config1_L12,113,4,val_loss_no_gate,4.815711111335431
no_gate_config1_L12,113,5,val_loss_no_gate,4.887902391158928
no_gate_config1_L12,113,0,train_ppl_no_gate,384.5672722305218
no_gate_config1_L12,113,1,train_ppl_no_gate,148.21515883723296
no_gate_config1_L12,113,2,train_ppl_no_gate,88.66710823091448
no_gate_config1_L12,113,3,train_ppl_no_gate,59.35266486590077
no_gate_config1_L12,113,4,train_ppl_no_gate,42.201687090909836
no_gate_config1_L12,113,5,train_ppl_no_gate,31.18305191002533
no_gate_config1_L12,113,0,val_ppl_no_gate,220.22435883221553
no_gate_config1_L12,113,1,val_ppl_no_gate,147.21001002273786
no_gate_config1_L12,113,2,val_ppl_no_gate,125.02643471408976
no_gate_config1_L12,113,3,val_ppl_no_gate,119.55074258444517
no_gate_config1_L12,113,4,val_ppl_no_gate,123.43455682096213
no_gate_config1_L12,113,5,val_ppl_no_gate,132.67498174988754
no_gate_config1_L12,192,0,train_loss_no_gate,5.972226683618659
no_gate_config1_L12,192,1,train_loss_no_gate,5.0184966828358375
no_gate_config1_L12,192,2,train_loss_no_gate,4.496428386134617
no_gate_config1_L12,192,3,train_loss_no_gate,4.088614465321525
no_gate_config1_L12,192,4,train_loss_no_gate,3.741038054480391
no_gate_config1_L12,192,5,train_loss_no_gate,3.435575732614024
no_gate_config1_L12,192,0,val_loss_no_gate,5.398962930097419
no_gate_config1_L12,192,1,val_loss_no_gate,4.981857626114861
